id,startdate,datestamp,gender,bundesland,age,education,university,recall,recallland,recallland_other,econinterven,saleconinterven,environment,salenvironment,protectionism,salprotectionism,redistribution,salredistribution,eucohesion,saleucohesion,euenlargement,saleuenlargement,euforeign,saleuforeign,euintegrationtoofar,saleuintegrationtoofar,euposition,saleuposition,civliblaworder,salcivliblaworder,immigratepolicy,salimmigratepolicy,lgb,sallgb,multiculturalism,salmulticulturalism,trans,saltrans,urbanrural,salurbanrural,random,ptv_spd,ptv_cdu,ptv_csu,ptv_greens,ptv_fdp,ptv_afd,ptv_left,ptv_bsw,ptv_freevoters,ptv_volt,ptv_climatelist,votinteu,normdem,demsat,popnonreg_pc1,popnonreg_pc2,popnonreg_pc4,popnonreg_pc5,popnonreg_pc6,popnonreg_pc7,popnonreg_pc8,popreg_pc1,popreg_pc2,popreg_pc4,popreg_pc5,popreg_pc6,popreg_pc7,popreg_pc8,popreg_pc9,popreg_pc10,popreg_pc12,popreg_pc13,popreg_pc14,popreg_pc15,popreg_pc16,peoplecentrism,antielitism,polint,euitems_pc1,euitems_pc3,euitems_pc4,euitems_pc5,euitems_pc6,euitems_pc7,euitems_pc8,popgen_pc1,popgen_pc2,popgen_pc5,popgen_pc6,popgen_pc7,wishesmajority,wishesmajority_spd,wishesmajority_cdu,wishesmajority_csu,wishesmajority_greens,wishesmajority_fdp,wishesmajority_afd,wishesmajority_left,wishesmajority_bsw,wishesmajority_freevoters,wishesmajority_nonofparties,votint,trustslider_breg,trustslider_btag,trustslider_parties,trustslider_politicians,trustslider_eu,trustslider_nato,trustslider_army,trustslider_russia,trustslider_usa,trustslider_china,trustslider_bverfg,trustslider_verfsch,lrgen,socself,urbanrurallive,out,w
27707,2024-06-07T20:00:41Z,2024-06-07T20:17:30Z,2,10,11,5,2,2,NA,NA,5.5,NA,3.5,5.5,8,7,8.5,6,8.5,6,8.5,7,11,9,10,9,9,8.5,5.5,6,2.5,9.5,7,6,8,6,10.5,6,4.5,6,2,0,3,-3.5,0,-4,-5,-4.5,-5,-5,-5,-5,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,5.5,5,3,5,3,5,5,4,4,2,2,1,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1.5,2,0,2,2,2.5,2,-5,1.5,-4,4.5,3,7,6,3,FALSE,1.6037683741521909
27710,2024-06-07T20:01:46Z,2024-06-07T20:18:49Z,1,2,7,3,2,6,NA,NA,1,NA,1,NA,8.5,NA,1,NA,11,NA,6.5,NA,8,NA,8.5,NA,11,NA,4.5,NA,2.5,NA,10,NA,2,NA,7,NA,6.5,NA,2,4,-5,-5,4,-4.5,-5,5,1,-5,2.5,0,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,5,5,4,3,4,4,5,2,1,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.5,5,3,3.5,4,-3.5,2.5,-5,0,-1,5,-3,1,11,3,FALSE,0.7497212398084533
27744,2024-06-07T20:12:30Z,2024-06-07T20:33:16Z,1,7,3,5,2,6,NA,NA,1,11,1,11,6,NA,1,11,11,9.5,7,NA,8,11,8,6,11,8.5,1,10,1,8.5,11,NA,1,10,11,4,6,NA,2,2,-3,-3,5,-3,-5,4,-4,-5,3,-5,3,5,4,1,4,1,2,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,4,5,5,5,4,4,5,5,3,4,3,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,2,-1,-5,1,-4,3,2,2,10,2,FALSE,0.8805679410010031
27767,2024-06-07T20:17:58Z,2024-06-07T20:30:24Z,1,2,7,3,2,2,NA,NA,4,6,9,7,8,8,6,5,6,6,6,6,3,8,4,8,6,6,11,9,9,10,6,6,8,8,6,3,3,9,2,-5,2,3,-5,-1.5,-5,-5,-1.5,1.5,-5,-5,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,4,4,3,2,4,3,3,5,4,4,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,2,-5,-5,-2.5,-5,-2.5,2.5,2.5,-5,-2.5,-5,-2,-2,6,5,5,FALSE,0.7497212398084533
27799,2024-06-07T20:27:31Z,2024-06-07T20:43:12Z,1,1,7,4,1,3,NA,NA,3.5,NA,4,7,10,10,6,6,6,NA,1,10.5,6,NA,1,9.5,3,9,9,8.5,1,11,6,NA,1,11,6,NA,6,6,1,-4,-4,-4,-5,-4,-5,3,NA,NA,4,1,16,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,4,4,3,1,4,3,5,4,4,4,2,3,4,4,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,6,-4,-4,-1,-4,-2,-5,-5,-1.5,-5,0,1,2,2.5,9.5,1,FALSE,0.8502686444639767
27816,2024-06-07T20:32:33Z,2024-06-07T20:43:25Z,1,3,9,5,1,3,NA,NA,3.5,NA,1,11,8,4,3.5,8,9,7.5,6,6,8,5,9,7,9,9,4,8,3,3,11,11,2,9,11,4,9,3,2,0,-5,-5,5,-5,-5,3,-2,-5,1,1,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,5,5,5,4,4,5,4,4,2,3,1,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,-5,-3,-5,5,2,3,8,1,FALSE,0.6447505760621564
27821,2024-06-07T20:33:51Z,2024-06-07T20:46:09Z,1,1,10,5,1,6,NA,NA,3,8,1.5,10,8.5,5.5,2,8,7,3.5,6,6,9,6,7.5,5,6.5,6.5,7.5,5.5,2.5,6,10.5,7.5,4,7.5,10,6,6,2,2,5,-5,-5,5,-5,-5,5,-5,-5,5,5,6,5,3,1,3,1,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4,4,5,4,3,3,4,4,4,4,3,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-0.5,-0.5,-0.5,-0.5,-0.5,-2.5,-1,-5,-3.5,-5,2,0,2,10.5,2,FALSE,0.6326618188895786
27855,2024-06-07T20:53:32Z,2024-06-07T21:13:42Z,1,10,6,4,2,3,NA,NA,7,9,1,11,4.5,9,3.5,11,11,11,8.5,7,11,11,7.5,11,10,9,1,11,2.5,4.5,11,4.5,3,4,11,3,7.5,8,2,0,-3.5,-5,5,-2,-5,-3.5,-5,-5,-0.5,1.5,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,5,4,5,4,5,5,3,5,2,2,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.5,2.5,1.5,1.5,3,2.5,4,-5,-1,-3.5,4.5,3,4,9.5,1,FALSE,0.8368983948480517
27868,2024-06-07T20:58:12Z,2024-06-07T21:25:55Z,1,1,12,2,2,3,NA,NA,9,9,8.5,8.5,9,9,4,9.5,9,9,1,11,11,11,4,9,11,11,9,11,9,11,8.5,8.5,11,11,11,7.5,6.5,9,2,-5,5,-5,NA,-5,-5,NA,NA,NA,0,-2.5,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8.5,5,5,5,2,5,5,5,5,5,4,1,5,3,4,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0,0,2.5,2.5,-5,4.5,-5,5,1,6,8.5,2,FALSE,1.2227010741358117
27901,2024-06-07T21:10:11Z,2024-06-07T21:28:54Z,2,1,2,5,2,97,NA,NA,2,8,2,11,8,NA,3,10,9,NA,6.5,6,10,7.5,7,NA,9.5,7,6.5,5,3.5,NA,11,8,5,NA,11,8,6,NA,2,2.5,-4.5,-4.5,5,-4.5,-5,1,-5,0,0.5,5,3,5,4,2,3,2,2,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,5,4,5,5,3,5,3,2,2,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,0,3,3,-2,-5,1,-4.5,4.5,1,2.5,8,2,FALSE,2.1135261424347593
27930,2024-06-07T21:22:21Z,2024-06-07T21:34:29Z,2,1,6,5,1,33,NA,NA,6.5,8,4.5,NA,5,9,3.5,NA,9,11,7,9,7,NA,7,NA,10.5,9.5,8,NA,1.5,9.5,11,9,3.5,9.5,11,9,4,8.5,2,2,-3,-4,2.5,-5,-5,NA,NA,NA,NA,NA,12,5,4,1,4,1,3,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4,4,2,4,4,5,5,3,5,2,1,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,2.5,2.5,3.5,2.5,3,-5,-3.5,-5,5,NA,5,9.5,5,FALSE,0.595839161058461
27952,2024-06-07T21:31:53Z,2024-06-07T21:50:31Z,2,6,4,5,1,3,NA,NA,2.5,7,1,10.5,7.5,7,3,8,8.5,6,11,9,8,7.5,8,6,9,NA,6,NA,2.5,9.5,11,9.5,5,7.5,11,9.5,6,10,1,2,-3,-5,5,-2.5,-5,1.5,-5,-5,2,-2,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4.5,4,4,4,3,5,4,5,4,2,2,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,1,2,3,-1,-5,0,-4,4,2,3.5,9,1,FALSE,0.84880947154293
27969,2024-06-07T21:37:07Z,2024-06-07T22:02:23Z,1,9,9,5,2,NA,NA,NA,3.5,6.5,2,10,9,9,2.5,9.5,7.5,5,8,7.5,7,8.5,6.5,6.5,8,7.5,2.5,9,2,7.5,7,NA,2,8,8,5,7,9,1,-4,-4,-4.5,-4,-4.5,-5,-1,-3.5,-4.5,3,3,16,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,2,3,3,6,8,4,4,4,3,3,5,3,3,4,4,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-1.5,0.5,-2.5,NA,-1,-4,-1.5,-2,-3,-2.5,3,-5,5.5,6.5,1,FALSE,0.7400088633523524
27986,2024-06-07T21:44:39Z,2024-06-07T22:42:10Z,1,7,2,7,2,3,NA,NA,3,6,1.5,8,8.5,NA,1.5,6.5,9,6.5,6,NA,8,6.5,9,6.5,7.5,NA,5,NA,3.5,6.5,11,NA,5,NA,11,NA,7,NA,1,1,-4.5,-5,4.5,-4.5,-5,0.5,-4.5,-4.5,4.5,1,9,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,3,1,4,2,6,5,4,5,4,5,5,5,5,3,3,4,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.5,3,1.5,0.5,4.5,4.5,1.5,-5,0,-5,5,5,1.5,10.5,3,FALSE,0.8805679410010031
27989,2024-06-07T21:45:24Z,2024-06-07T22:08:42Z,1,7,10,5,1,1,NA,NA,5,9.5,5,10,3,10,3,9.5,9,9,4,9,11,10,9,10,10,9,3,10,2,9.5,11,8,5,8,10,6.5,6,6,2,4,1,1,5,-2,-5,-4,-4,-1,1.5,1,3,5,4,2,4,1,2,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,4,4,4,5,4,4,5,4,4,2,1,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,1,2,2,NA,-5,0,-4,5,0,4.5,8.5,2,FALSE,0.9965131775546063
28002,2024-06-07T21:50:21Z,2024-06-07T22:03:04Z,1,1,5,4,1,1,NA,NA,4.5,7,5,NA,7,8,5,7,8,7,8,7,8,8,9,7,11,9,4,7,3.5,NA,9,7,5,NA,8,NA,6,4,2,3,-2,-2.5,-1.5,0,-5,-1,-4,-4,1,0,15,5,4,1,4,2,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,6.5,4,4,5,4,4,5,3,4,2,2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,1,NA,NA,3,NA,NA,-5,1,-2,5,NA,4,8.5,3,FALSE,0.9022838674142262
28021,2024-06-07T22:00:11Z,2024-06-07T22:18:12Z,2,3,11,3,1,1,NA,NA,3.5,8.5,2,10,7,7,3,3,9,9,7,7,9.5,9.5,8,8,9,9,7,7,2,2,10,10,5,7,10,10,7,7,2,4,-5,-5,5,-5,-5,2,-5,-5,2,1,3,5,4,1,3,1,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,5,4,4,5,5,5,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,1,1,1,-5,-1,-5,5,1,3.5,9,1,FALSE,0.4624719822705337
28027,2024-06-07T22:02:15Z,2024-06-07T22:20:31Z,1,10,9,5,1,3,NA,NA,5,7.5,4,7,5.5,6,3.5,9,9,9,8,8,10,10,8.5,8,10,8.5,5,6.5,2,8.5,9,8,4,7,8.5,7,6,6,1,0.5,0,-3.5,5,-4,-5,1,-4,-2,0,0.5,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,3,4,2,7,4,4,5,4,5,5,3,5,4,2,2,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4.5,4.5,3,2.5,3.5,4.5,4,-5,-1,-5,5,2,3.5,9.5,4,FALSE,0.6834937629584751
28031,2024-06-07T22:03:28Z,2024-06-07T22:17:31Z,1,7,7,5,1,9,NA,NA,8,8,6,8,6,7.5,8,8,3,8.5,9.5,8,9.5,10,6,9,11,8,9.5,9.5,8.5,9.5,6,1,9,9,6,1,9,8,2,-5,-5,-5,-3.5,-5,-5,-5,-5,-4.5,5,-2,19,5,4,3,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,3,3,5,4,4,5,4,3,3,3,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2.5,2.5,-2.5,-2,4,5,5,-5,4,-5,5,3,6,8,1,FALSE,0.4810272088616976
28038,2024-06-07T22:06:09Z,2024-06-07T22:23:41Z,1,7,10,4,2,3,NA,NA,4.5,8.5,5,9.5,4.5,9.5,2.5,3,10,9.5,7.5,7.5,9.5,9,7.5,10.5,10,10,7.5,8.5,5,9.5,9.5,7,6.5,9,6,6,6,7,1,5,-3.5,-4,4.5,-3,-5,-3,-5,-4,4,1.5,9,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,4,4,4,4,3,4,3,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.5,4,2.5,3,2.5,1,3,-4.5,1,-4,4.5,0.5,4.5,8,5,FALSE,0.8060070658588969
28043,2024-06-07T22:08:55Z,2024-06-07T22:21:51Z,2,10,9,5,1,1,NA,NA,4,7,1,11,6,6,6,6,8,6,8,6,11,11,9,9,11,9,3,9,3.5,9,11,11,4,9,11,11,6,6,1,5,-4,4,5,-5,-5,-5,-5,-5,3,5,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,2,2,2,1,2,4,4,5,4,5,5,5,5,1,2,1,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,1,2,3,3,2,-5,1,-5,5,3,6,11,4,FALSE,0.8035836943606094
28080,2024-06-07T22:22:33Z,2024-06-07T22:38:37Z,2,9,5,5,2,99,NA,NA,4,8,6,6,7,7,5,9,8.5,8,9,10,8,8,5,7,9,5,6.5,6.5,6,9,9,9,6.5,10,9,7,6,3,1,2,-3,-3,2,2,-5,-1.5,0,-1.5,3,1,10,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,3,3,5,4,4,4,2,3,2,3,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,2,1,2,2,2,-3,2,-3,2,3,5,8,4,FALSE,2.0513052924073087
28093,2024-06-07T22:25:34Z,2024-06-07T22:38:47Z,2,10,4,4,2,6,NA,NA,6,3,1,11,2.5,7.5,6,4.5,8,7.5,6,7.5,9,8,7,4.5,7,3,8.5,8,11,11,11,11,7,7,11,7,6,8,2,NA,-5,-5,NA,-5,-5,1.5,NA,0.5,NA,-0.5,12,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,8.5,4,2,4,2,4,2,4,4,5,5,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,12,-1,-1,1,-4,-1.5,0,2,-5,-5,-5,0,0,6,5,6,FALSE,3.499096664669744
28119,2024-06-07T22:34:01Z,2024-06-07T22:48:40Z,1,14,11,5,1,1,NA,NA,4.5,9,5,11,11,11,3.5,10,9,9,10.5,10.5,11,11,11,11,6,6,10,11,11,11,2,6,11,11,3.5,6,6,8.5,2,-2,3,-5,-5,-5,-5,-5,5,1,2,-5,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,7,NA,2,3,3,4,4,4,4,4,3,1,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,7,2,3.5,-2,0,1.5,4,4,-5,1.5,-4,5,0,4,2.5,3,FALSE,0.5987930665767813
28126,2024-06-07T22:38:53Z,2024-06-07T23:01:06Z,1,9,12,5,2,3,NA,NA,3,7,4,8,2.5,NA,2,9,9,NA,8,NA,11,10,10,9.5,11,9.5,5,NA,4.5,8,10,6,8,8,6,3,6,NA,1,-4,-4,-5,4.5,-5,-5,-5,-5,-5,3.5,-3,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3,2,2,3,4,5,4,5,4,4,5,4,4,3,2,2,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-2,2,0,0,2,2,4,-5,2,-5,4,2.5,4.5,10,2,FALSE,1.050615698853713
28142,2024-06-07T22:45:29Z,2024-06-07T23:07:33Z,2,10,11,5,2,3,NA,NA,2.5,9.5,2,10,5,9,5,7,7,5,4,8,10,10,8.5,8.5,7.5,4.5,7,4.5,6,6,7.5,3.5,7,NA,6,5,6,6,2,0,-4,-5,5,3,-5,0,0,-5,-2,0,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.5,4,5,5,3,5,5,2,5,2,1,3,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,0,0,2,0,0,-1,-1,-1,4,2.5,2,8.5,1,FALSE,1.6037683741521909
28148,2024-06-07T22:46:12Z,2024-06-07T22:57:20Z,1,5,6,5,1,6,NA,NA,2.5,NA,1,8,5,2,1,9,9.5,5,10.5,5.5,10,3,9.5,3,11,6.5,2,7,1,2.5,11,3.5,2.5,3.5,11,2.5,6,3,1,-5,-2.5,-5,2.5,-5,-5,5,-1.5,-5,1.5,-1.5,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,5,4,3.5,7,4,3,5,2,2,5,4,4,4,3,4,3,2,4,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,6,-1,1,-2.5,-2.5,-0.5,-5,-5,-5,-5,-5,1,-5,2.5,9,1,FALSE,0.6152216369937409
28157,2024-06-07T22:50:03Z,2024-06-07T23:09:11Z,1,14,4,4,2,1,NA,NA,4,7,2,11,3,9.5,9,8,8.5,8.5,3.5,9,11,9.5,8.5,8.5,9,9,10,10,4,7.5,7.5,NA,9,9,9,NA,2.5,10,1,3,-5,-5,1.5,-5,-5,0.5,-3.5,-5,4,NA,9,5,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,1,7,4,3,4,3,2,4,5,5,3,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,99,1,1,-0.5,-0.5,1,3,-1,-5,2.5,-5,5,5,6,5,4,FALSE,0.9049876290032242
28176,2024-06-07T22:59:59Z,2024-06-07T23:22:06Z,2,1,13,4,2,3,NA,NA,5.5,6.5,2.5,10.5,8.5,8.5,2,2,9.5,9.5,9.5,9.5,11,11,5.5,3.5,9.5,9.5,7,8,6.5,10,10.5,10.5,7.5,9,9.5,8.5,6,6,1,4,-1.5,-5,4.5,-4.5,-5,0.5,-5,-5,-5,-3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,7.5,8,4,3,3,4,3,4,5,5,2,2,3,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4.5,-2,-2,-0.5,-0.5,-0.5,-5,-0.5,-5,4.5,4.5,4,8.5,4,FALSE,2.3346436607125427
28184,2024-06-07T23:04:26Z,2024-06-07T23:27:36Z,2,1,4,5,2,3,NA,NA,3.5,7.5,2,10.5,7.5,5.5,2,9,9.5,8.5,8.5,7.5,10.5,8.5,9.5,7,10.5,10,4.5,7,2,10,11,5,5.5,8,6.5,4.5,9.5,7,1,5,-4,-5,5,-3.5,-5,-1,-4,-5,3,1,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.5,4,2,5,3,5,5,4,4,3,2,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,3,3,3,1,1,-5,-1,-3,4,2,3.5,8,3,FALSE,2.1135261424347593
28190,2024-06-07T23:05:30Z,2024-06-07T23:18:13Z,2,15,4,5,1,2,NA,NA,8,3,7,NA,11,NA,8,NA,7,6,8.5,6,9,6,6,NA,11,NA,9,7,7,NA,11,11,9,9,11,8,6,10,2,5,5,2,1,-5,-5,3.5,-5,-5,0,-5,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,5,5,4,NA,5,4,2,2,4,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,2,3,-1,-0.5,-1.5,1,4,3,-5,0,-5,4,5,6,4.5,1,FALSE,0.84880947154293
28197,2024-06-07T23:08:51Z,2024-06-07T23:21:47Z,2,15,8,5,1,3,NA,NA,2.5,9,1.5,10.5,7,6,1,11,11,10,9.5,6,11,10,10.5,11,11,9,6,1,1.5,10.5,11,9,1.5,6,11,9,6,8.5,2,0.5,-5,-5,5,-5,-5,3,-5,-5,1,-0.5,3,5,5,1,5,1,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,5,5,5,5,5,3,5,1,1,1,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,4,5,5,-2,-4,-5,2,-5,5,5,2,9.5,2,FALSE,0.4176584837370629
28212,2024-06-07T23:19:47Z,2024-06-07T23:40:21Z,2,8,15,5,1,6,NA,NA,11,11,8,7,7,10.5,8,9.5,7.5,9.5,1,11,6.5,10,3,10.5,9.5,11,9.5,9,3.5,11,2.5,9.5,7.5,9,1.5,7,3,9,2,1,-4.5,-5,-5,-5,-5,1,4.5,-5,-5,-5,7,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,10.5,4,5,5,3,5,5,5,5,5,2,3,5,3,4,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,7,-1,-1,-4,-4.5,1,-5,-5,0,-5,-1,3,-1.5,2,7.5,2,FALSE,0.6412099358860873
28259,2024-06-07T23:50:37Z,2024-06-08T00:05:28Z,1,16,3,5,2,3,6,NA,2.5,10,1,11,6,6,1,10.5,11,11,7.5,3.5,10,8.5,8.5,7,10,8,8,7,2.5,8.5,8,6.5,2,10,10,7.5,7.5,4.5,1,2,-2,-3,5,-5,-5,3,-4.5,-5,5,2,9,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,5,4,4,3,4,2,2,2,4,1,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,1,3,4,1.5,-4.5,-1,-2,5,4.5,2.5,10,4,FALSE,0.9049876290032242
28275,2024-06-08T00:03:40Z,2024-06-08T00:19:22Z,2,9,8,3,2,2,NA,NA,9,9,5,9,10,9.5,7.5,7.5,7,7.5,4.5,8.5,8,8,5,7.5,4,8.5,11,11,10,10,11,11,11,10.5,11,11,6,6,1,-4,1,1,-5,-5,2.5,-3.5,-3,-2.5,-2.5,-1.5,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,3,3,3,2,3,3,4,3,3,3,2,4,3,5,NA,Y,NA,NA,NA,Y,NA,NA,NA,NA,5,-1,-1,-0.5,-2,-0.5,-1,1,-2.5,-2.5,-3.5,1,1,5.5,8,4,FALSE,1.2452753375614136
28342,2024-06-08T01:00:44Z,2024-06-08T01:17:39Z,1,4,13,5,1,6,6,NA,4,3.5,1.5,10,9.5,9,2.5,2.5,9,9,1,11,7.5,7.5,3,3,7.5,6.5,11,8.5,10,11,1,9.5,5.5,8.5,4,1,6,3,2,-4,3.5,-4,2.5,-5,-5,-5,1,-5,0,-1.5,7,-3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.5,4,3,3,2,3,3,4,5,4,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,7,-2.5,-2.5,-2.5,-2,-2.5,-4.5,-4.5,0,-2.5,0,-2,-3,1,1,4,FALSE,0.7943173332140976
28379,2024-06-08T02:57:56Z,2024-06-08T03:11:55Z,2,10,4,5,1,4,NA,NA,4,3,8,7,7.5,7,8,NA,4,6,1,8,7,6,3,8,7.5,6,10,9,8,8,6,6,8,6,6,6,8,6,2,1.5,-2,-2,-3,1,-5,-5,3,2,2,1,7,5,4,3,3,4,4,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7.5,3,2,4,3,4,4,4,4,3,2,4,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-4.5,1,-1.5,-1.5,0.5,0.5,0.5,-3,-3,-5,5,-2,4,4,3,FALSE,1.0713432458911412
